439,Female,0.491282105,0.5,4,0.115384615,NO
267,Female,0.439287952,-0.5,3,0,NO
780,Male,0.37570474,-0.5,3,0.081196581,NO
224,Male,0.185059511,-0.5,3,0.128205128,NO
966,Female,0.086134892,-0.5,3,0,NO
799,Female,0.173000626,1.5,5,0.175213675,NO
896,Female,0.029860096,0.5,4,0,NO
540,Male,0.602892044,-0.5,3,0.615384615,YES
238,Female,0.330757987,-0.5,3,0.047008547,NO
461,Male,0.498381708,1.5,5,0.333333333,NO
455,Male,0.693046565,-0.5,3,0.286324786,NO
761,Female,0.180778868,0.5,4,0.196581197,NO
755,Male,0.294320317,0.5,4,0.303418803,NO
696,Male,0.036176655,-0.5,3,0,NO
223,Male,0.051680935,0.5,4,0.094017094,NO
983,Male,0.291292545,0.5,4,0.175213675,NO
571,Female,0.142409689,0.5,4,0,NO
257,Male,0.512998538,0.5,4,0.452991453,NO
566,Female,0.218782627,0.5,4,0,NO
702,Male,0.457715598,-0.5,3,0.183760684,NO
503,Female,0.578147839,-0.5,3,0.290598291,NO
857,Female,0.373146795,1.5,5,0.337606838,NO
717,Male,0.013781583,-0.5,3,0,NO
280,Female,0.027563166,-0.5,3,0,NO
535,Female,0.4366256,0.5,4,0.311965812,NO
465,Female,0.547452495,1.5,5,0.264957265,NO
486,Female,0.235748591,1.5,5,0.068376068,NO
549,Male,0.230841512,-0.5,3,0,NO
906,Female,0.164230528,0.5,4,0,NO
806,Male,0.067759449,0.5,4,0,NO
732,Male,0.016078513,-0.5,3,0,NO
989,Female,0.110252662,2.5,6,0,NO
725,Female,0.576216329,-0.5,3,0.354700855,NO
982,Male,0.099916475,2.5,6,0,NO
266,Female,0.186051368,-0.5,3,0,NO
355,Male,0.775736062,1.5,5,0.521367521,YES
790,Female,0.275944874,1.5,5,0.256410256,NO
225,Male,0.453539361,2.5,6,0.337606838,NO
628,Female,0.013781583,0.5,4,0,NO
10,Female,0.470609731,-0.5,3,0.209401709,NO
859,Female,0.66073293,-0.5,3,0.299145299,NO
358,Male,0.688400501,-0.5,3,0.384615385,NO
74,Male,0.182605972,1.5,5,0,NO
583,Female,0.709960326,-0.5,3,0.594017094,YES
26,Female,0.311286281,0.5,4,0.183760684,NO
368,Male,0.027563166,-0.5,3,0,NO
336,Female,0.430413447,0.5,4,0.209401709,NO
563,Male,0.196544164,-0.5,3,0.175213675,NO
189,Male,0.827886824,-1.5,2,0.717948718,YES
9,Male,0.51372938,-0.5,3,0.487179487,NO
731,Female,0.621789518,-0.5,3,0.14957265,NO
557,Male,0.304917519,-0.5,3,0,NO
466,Female,0.637607016,1.5,5,0.217948718,NO
302,Female,0.689757778,-0.5,3,0.461538462,NO
299,Male,0.114272291,0.5,4,0,NO
390,Male,0.308937148,-0.5,3,0.047008547,NO
217,Female,0.530904155,0.5,4,0.115384615,NO
637,Female,0.226247651,0.5,4,0.141025641,NO
108,Female,0.248642723,1.5,5,0,NO
672,Female,0.640634788,-0.5,3,0.534188034,YES
636,Male,0.152171643,-0.5,3,0,NO
8,Female,0.4366256,-0.5,3,0.217948718,NO
788,Male,0.611662142,0.5,4,0.555555556,NO
406,Male,0.013781583,-0.5,3,0,NO
21,Female,0.360618083,-0.5,3,0,NO
478,Female,0.132073502,1.5,5,0,NO
861,Female,0.09647108,0.5,4,0,NO
380,Female,0.579870537,-0.5,3,0.290598291,NO
719,Male,0.497389852,-0.5,3,0.555555556,NO
