1248,Male,0.292589526,2.5,6,0.141025641,NO
418,Female,0.141326847,1.5,5,0.081196581,NO
476,Female,0.051231629,0.5,4,0,NO
1066,Male,0.083678327,1.5,5,0.047008547,NO
157,Male,0.341647692,-0.5,3,0.367521368,NO
981,Female,0.059770234,-0.5,3,0.141025641,NO
885,Female,0.164510453,1.5,5,0.047008547,NO
510,Male,0.091078452,0.5,4,0.047008547,NO
852,Male,0.150848686,-0.5,3,0.047008547,NO
428,Female,0.397329745,-0.5,3,0.047008547,NO
995,Female,0.061477955,2.5,6,0,NO
776,Male,0.323069758,0.5,4,0.162393162,NO
537,Female,0.45057959,1.5,5,0.303418803,NO
1095,Male,0.131494515,1.5,5,0.094017094,NO
703,Female,0.599461809,0.5,4,0.512820513,YES
1126,Female,0.128648313,1.5,5,0.094017094,NO
1171,Male,0.284050921,2.5,6,0.235042735,NO
238,Female,0.342993169,0.5,4,0.068376068,NO
77,Female,0.185727593,1.5,5,0.081196581,NO
10,Female,0.236959222,1.5,5,0.081196581,NO
1087,Male,0.208911199,1.5,5,0,NO
805,Female,0.476661147,1.5,5,0.405982906,NO
87,Male,0.071724281,1.5,5,0,NO
1057,Male,0.26412751,1.5,5,0.141025641,NO
498,Male,0.272821362,1.5,5,0.081196581,NO
946,Male,0.666839164,0.5,4,0.401709402,NO
727,Male,0.280531981,-0.5,3,0.243589744,NO
617,Male,0.097340095,2.5,6,0.047008547,NO
290,Female,0.013661768,0.5,4,0,NO
757,Female,0.741823639,1.5,5,0.508547009,NO
365,Male,0.107586421,2.5,6,0,NO
1202,Female,0.331401366,-0.5,3,0.367521368,NO
381,Female,0.392103084,-0.5,3,0.14957265,NO
1223,Female,0.391637342,1.5,5,0.188034188,NO
25,Male,0.326329952,2.5,6,0.128205128,NO
839,Male,0.063185676,2.5,6,0.094017094,NO
271,Female,0.62471538,0.5,4,0.636752137,YES
437,Male,0.467242807,-0.5,3,0.14957265,NO
1212,Female,0.429672946,-0.5,3,0.243589744,NO
558,Male,0.70114883,2.5,6,0.670940171,YES
610,Female,0.073432002,2.5,6,0.094017094,NO
248,Female,0.404212378,-0.5,3,0.230769231,NO
319,Female,0.26469675,0.5,4,0.047008547,NO
46,Male,0.040985303,0.5,4,0,NO
171,Female,0.431380667,-0.5,3,0.196581197,NO
1105,Female,0.696543159,1.5,5,0.675213675,YES
240,Male,0.192403229,-0.5,3,0.188034188,NO
764,Female,0.723349203,-0.5,3,0.576923077,NO
652,Female,0.047816187,0.5,4,0.047008547,NO
1159,Female,0.844597392,1.5,5,0.811965812,YES
81,Male,0.101324777,0.5,4,0.047008547,NO
163,Female,0.049523908,-0.5,3,0,NO
198,Male,0.173049058,2.5,6,0.047008547,NO
250,Male,0.394794039,1.5,5,0.115384615,NO
1251,Male,0.097340095,1.5,5,0,NO
987,Female,0.431380667,2.5,6,0.337606838,NO
66,Female,0.101324777,1.5,5,0.094017094,NO
1074,Female,0.187280066,1.5,5,0,NO
557,Male,0.186866073,-0.5,3,0.128205128,NO
445,Male,0.248188781,2.5,6,0.094017094,NO
1233,Male,0.095632374,2.5,6,0,NO
549,Male,0.144587042,-0.5,3,0.094017094,NO
779,Female,0.620730698,1.5,5,0.448717949,NO
1075,Female,0.162802732,1.5,5,0.094017094,NO
925,Male,0.152556407,0.5,4,0.047008547,NO
566,Male,0.429310702,1.5,5,0.508547009,NO
122,Female,0.297712689,-0.5,3,0,NO
259,Female,0.579176154,0.5,4,0.58974359,NO
851,Female,0.236234734,1.5,5,0.282051282,NO
341,Female,0.040985303,1.5,5,0,NO
495,Male,0.101324777,1.5,5,0.047008547,NO
1148,Male,0.305423308,0.5,4,0.068376068,NO
1056,Male,0.205806251,1.5,5,0.162393162,NO
573,Female,0.161250259,1.5,5,0.081196581,NO
1236,Male,0.463361623,-0.5,3,0,NO
113,Male,0.136617677,0.5,4,0,NO
396,Female,0.204357276,1.5,5,0,NO
405,Female,0.067170358,0.5,4,0,NO
601,Female,0.129217553,1.5,5,0.094017094,NO
88,Male,0.059770234,2.5,6,0,NO
100,Female,0.172479818,2.5,6,0.047008547,NO
752,Female,0.472779963,2.5,6,0.162393162,NO
699,Male,0.692454978,1.5,5,0.777777778,YES
677,Male,0.10530946,2.5,6,0.141025641,NO
1012,Male,0.494411095,-0.5,3,0.209401709,NO
667,Male,0.190695508,-0.5,3,0,NO
86,Female,0.013661768,1.5,5,0,NO
1027,Female,0.225419168,1.5,5,0,NO
194,Female,0.153280894,2.5,6,0.081196581,NO
712,Female,0.329590147,0.5,4,0.094017094,NO
1125,Female,0.301697371,-0.5,3,0.047008547,NO
392,Female,0.185727593,0.5,4,0.269230769,NO
217,Male,0.811270958,1.5,5,0.64957265,YES
741,Female,0.448871869,1.5,5,0.068376068,NO
957,Female,0.642206582,1.5,5,0.414529915,NO
300,Male,0.328762161,1.5,5,0.209401709,NO
967,Female,0.678793211,2.5,6,0.401709402,NO
834,Female,0.023908094,1.5,5,0,NO
269,Female,0.772873111,1.5,5,0.764957265,YES
592,Female,0.312202443,0.5,4,0.58974359,NO
58,Male,0.250362244,2.5,6,0.196581197,NO
385,Male,0.112709584,-0.5,3,0.047008547,NO
645,Female,0.45528876,-0.5,3,0.196581197,NO
101,Female,0.722262472,1.5,5,0.431623932,YES
1170,Male,0.186710826,1.5,5,0,NO
561,Female,0.400331194,0.5,4,0.081196581,NO
199,Male,0.791347547,1.5,5,0.602564103,YES
1188,Female,0.071724281,1.5,5,0.188034188,NO
1129,Female,0.488615194,1.5,5,0.358974359,NO
997,Male,0.35820741,0.5,4,0.034188034,NO
1023,Female,0.355671704,2.5,6,0.243589744,NO
1098,Male,0.029600497,-0.5,3,0,NO
950,Male,0.013661768,1.5,5,0,NO
1059,Female,0.156541089,1.5,5,0.094017094,NO
377,Female,0.122127924,-0.5,3,0.068376068,NO
1121,Female,0.606344442,2.5,6,0.461538462,NO
587,Male,0.143448561,-0.5,3,0,NO
1060,Male,0.085386048,2.5,6,0,NO
887,Female,0.308683502,0.5,4,0.222222222,NO
1117,Male,0.107741668,0.5,4,0.034188034,NO
474,Female,0.192403229,1.5,5,0.094017094,NO
351,Male,0.350238046,1.5,5,0.034188034,NO
