120,0.748767676,2.5,0.924641769
315,0.370075289,2.5,0.145967543
988,0.238293159,0.5,0.073404045
607,0.266331138,1.5,0.030072269
449,0.364892034,1.5,0.307206469
756,0.138845512,2.5,0.08540845
530,0.52098882,-0.5,0.287061585
1040,0.322621766,2.5,0.081707179
197,0.312287682,2.5,0.077146625
554,0.220824323,-0.5,0.079400288
834,0.231492098,0.5,0.087979813
760,0.329544212,2.5,0.117261737
144,0.22581763,0.5,0.057331051
772,0.212216248,-0.5,0.036912956
428,0.702588498,1.5,0.35660268
807,0.636430194,-1.5,0.241315908
483,0.389698943,-1.5,0.306964271
670,0.220075471,0.5,0.041955622
362,0.192915932,-0.5,0.066879964
507,0.666948387,2.5,0.479093977
438,0.305871485,0.5,0.057843268
887,0.232205679,-0.5,0.037503904
289,0.210252054,1.5,0.033420785
743,0.370072369,-0.5,0.344378858
347,0.243484324,2.5,0.0867074
123,0.377708442,1.5,0.219234322
412,0.345655661,-2.5,0.127477287
1024,0.4772491,-1.5,0.301447655
543,0.230333044,2.5,0.060399766
587,0.721998608,2.5,0.54988694
89,0.63566255,-0.5,0.243355731
913,0.222135244,1.5,0.048223981
380,0.195584893,-0.5,0.11075687
500,0.337226009,1.5,0.363237258
900,0.823741652,-2.5,0.858671416
283,0.4776314,0.5,0.312248775
717,0.253267433,-1.5,0.085208112
4,0.552427588,-0.5,0.629801093
1034,0.650569834,2.5,0.435296745
238,0.689201951,1.5,0.410043979
215,0.222085079,0.5,0.060506281
989,0.378938448,-0.5,0.138757803
88,0.296211767,1.5,0.042023446
824,0.26634882,0.5,0.076715948
6,0.47048939,1.5,0.387497438
356,0.863712911,2.5,0.866787354
279,0.211581126,2.5,0.035147064
246,0.202664646,2.5,0.048410277
291,0.866113644,2.5,0.860948727
659,0.326565955,2.5,0.07088884
547,0.241891307,0.5,0.087660254
793,0.241119932,2.5,0.080070861
877,0.212418106,0.5,0.033912038
155,0.211129124,1.5,0.035372664
91,0.544780055,2.5,0.32086784
135,0.431804175,2.5,0.271046992
141,0.699170551,0.5,0.235799246
1037,0.307044763,0.5,0.053276601
776,0.3453542,2.5,0.225689108
338,0.311975295,-0.5,0.052559695
93,0.874268152,-0.5,0.785556232
316,0.115204794,2.5,0.042338231
1023,0.217256849,0.5,0.04263952
524,0.537425517,-0.5,0.585122624
889,0.523673741,-0.5,0.32672788
273,0.806292657,2.5,0.459042304
333,0.213210941,2.5,0.031798823
767,0.575699876,2.5,0.242700493
396,0.211623909,2.5,0.035643158
101,0.422139018,-0.5,0.263186053
194,0.768240079,2.5,0.762411816
35,0.273338272,-0.5,0.089541568
662,0.334974838,-0.5,0.067338487
855,0.397557797,0.5,0.252975238
85,0.75620998,-2.5,0.670423412
253,0.221746825,2.5,0.049383142
481,0.268640522,2.5,0.056574763
991,0.348561687,2.5,0.126077078
357,0.408567567,-0.5,0.085547702
664,0.780190423,-0.5,0.77582696
859,0.550385351,0.5,0.627798452
798,0.439529636,2.5,0.156396841
679,0.591302677,-0.5,0.107676905
529,0.226902028,1.5,0.059624339
220,0.219360867,2.5,0.048077934
708,0.535507424,-1.5,0.258798634
369,0.425723903,-0.5,0.071158097
574,0.71813933,0.5,0.242952794
129,0.341831223,2.5,0.121134492
558,0.657173505,-0.5,0.457203126
985,0.461403514,2.5,0.440724457
77,0.322707228,0.5,0.195841963
264,0.237623267,2.5,0.085222648
1003,0.312376906,2.5,0.087592754
847,0.65179509,-0.5,0.53406473
353,0.461680121,1.5,0.260708904
509,0.471216026,0.5,0.457229613
541,0.276415447,1.5,0.108585098
151,0.202203884,2.5,0.069107419
112,0.187609182,2.5,0.064866802
55,0.256653642,0.5,0.106496738
1,0.614844925,-2.5,0.45028136
303,0.372250383,-0.5,0.128502269
698,0.527422423,-1.5,0.155298406
132,0.354454664,2.5,0.062947867
769,0.510424475,-0.5,0.280411158
744,0.370015365,0.5,0.308346868
234,0.636032715,-1.5,0.830724353
730,0.439642297,-0.5,0.107669105
792,0.442396954,-1.5,0.577886454
761,0.294344735,2.5,0.034076578
949,0.446022968,-0.5,0.199274685
213,0.37860173,-0.5,0.308109089
666,0.425899115,1.5,0.080933699
323,0.639896669,2.5,0.117680279
479,0.625479995,2.5,0.188744467
251,0.48172269,2.5,0.231148678
245,0.225304052,1.5,0.044778768
625,0.49373696,1.5,0.344995999
193,0.814315965,0.5,0.737743264
952,0.53019181,-1.5,0.162622793
1013,0.550664531,1.5,0.1633016
595,0.373255747,2.5,0.249534886
16,0.50638972,-2.5,0.158712295
660,0.296589574,0.5,0.101162935
203,0.220499851,1.5,0.043858619
996,0.306287163,2.5,0.160165022
994,0.487055672,-0.5,0.163116194
519,0.285144235,1.5,0.12479997
346,0.715024992,2.5,0.38038547
908,0.817114978,1.5,0.872899836
164,0.491816634,2.5,0.627466693
841,0.614700707,2.5,0.133587037
512,0.391650904,-1.5,0.127490666
452,0.320123847,-0.5,0.060838947
903,0.206091218,0.5,0.057377476
474,0.235713971,-0.5,0.051683843
284,0.350818339,1.5,0.128399869
749,0.235416108,1.5,0.05956618
244,0.418579675,-0.5,0.15018687
511,0.52103016,-1.5,0.32177101
618,0.234718068,-1.5,0.041387683
219,0.265415668,0.5,0.057462402
535,0.544268587,-0.5,0.241636071
754,0.753815525,-1.5,0.725110125
682,0.422477333,2.5,0.208692255
502,0.386348698,2.5,0.236794317
590,0.309158025,-2.5,0.048293539
878,0.782965818,2.5,0.448474612
20,0.453285785,-1.5,0.233181001
940,0.445424774,-0.5,0.21120705
736,0.429058794,-0.5,0.398016436
349,0.417689266,1.5,0.209201863
111,0.308069517,-0.5,0.066138855
463,0.518937798,0.5,0.104627901
981,0.211095519,-0.5,0.026912732
936,0.886448104,2.5,0.882819559
898,0.241720645,2.5,0.076996731
467,0.573379928,0.5,0.749904751
104,0.837663308,2.5,0.837017114
373,0.238928281,1.5,0.075169937
78,0.856280001,2.5,0.764148243
849,0.368454882,2.5,0.20875287
901,0.23357255,-1.5,0.066373938
409,0.74416677,-1.5,0.554745133
493,0.473059002,2.5,0.073806869
545,0.607436936,1.5,0.726415184
1027,0.233393953,1.5,0.093378695
358,0.739112057,-0.5,0.90101982
395,0.214974727,-1.5,0.045880768
894,0.654949534,-1.5,0.400376261
267,0.267070188,1.5,0.153490601
489,0.228403306,1.5,0.056986235
370,0.430406291,-1.5,0.240360723
297,0.190640745,-0.5,0.059210724
281,0.586808256,1.5,0.647062116
527,0.306515372,2.5,0.065834609
891,0.212804533,1.5,0.040491469
365,0.431162526,-0.5,0.127537545
895,0.451156361,-1.5,0.551383769
553,0.473069753,-0.5,0.063107235
24,0.197504287,0.5,0.041886387
870,0.773366747,2.5,0.450240183
124,0.502900545,-0.5,0.113747586
531,0.398948862,-0.5,0.145554474
714,0.212720211,-0.5,0.029219613
972,0.869354901,2.5,0.915993002
1019,0.218484311,2.5,0.04567521
410,0.515676058,1.5,0.103447056
178,0.241170702,1.5,0.093694027
321,0.657081842,-0.5,0.697354897
22,0.291948147,2.5,0.043881356
929,0.847318447,-1.5,0.634540529
876,0.23596518,2.5,0.069460391
923,0.534411865,-1.5,0.282504976
905,0.688138135,0.5,0.062124177
835,0.211129124,0.5,0.035372664
227,0.353448432,-0.5,0.275649476
52,0.439352719,-1.5,0.110813139
157,0.388488699,2.5,0.131557048
363,0.169347695,-1.5,0.105089507
18,0.310397898,2.5,0.046096653
614,0.458613023,0.5,0.414995837
66,0.244948619,1.5,0.105744783
366,0.313314038,1.5,0.114355159
7,0.440353937,2.5,0.335351122
907,0.242706159,-0.5,0.079846435
865,0.360029891,1.5,0.206726266
229,0.296449193,-1.5,0.036630684
976,0.236057128,0.5,0.074546274
980,0.672578689,2.5,0.440723847
477,0.553582346,-0.5,0.431951635
325,0.335684523,2.5,0.14170301
552,0.619131155,2.5,0.403644499
809,0.458752421,0.5,0.098687573
118,0.614875291,2.5,0.283831712
75,0.190202725,1.5,0.051704848
468,0.347465501,2.5,0.093904644
217,0.349684778,2.5,0.196258018
485,0.778373951,0.5,0.749820095
569,0.226271822,1.5,0.070237737
276,0.682991768,1.5,0.566444595
688,0.325855309,-0.5,0.067991175
513,0.33074598,2.5,0.341627784
25,0.9144281,-0.5,0.711673233
311,0.31562026,2.5,0.09342637
672,0.318596896,-0.5,0.066585642
53,0.359983245,-0.5,0.181783268
686,0.235909081,1.5,0.05368245
331,0.19543006,1.5,0.063074914
722,0.802717945,2.5,0.878975384
806,0.246145167,1.5,0.11819703
345,0.342543324,-1.5,0.097395442
417,0.227912576,1.5,0.054407026
169,0.330385306,2.5,0.059366633
852,0.514760854,2.5,0.320137493
482,0.49476466,2.5,0.387405125
130,0.343929911,0.5,0.133551536
851,0.570950494,2.5,0.939413762
873,0.55421439,2.5,0.338088934
182,0.311846085,-0.5,0.054120554
328,0.43119849,1.5,0.360170291
446,0.238998613,-0.5,0.061970568
299,0.277815,0.5,0.106760787
712,0.406282183,1.5,0.100079116
685,0.754540029,-0.5,0.250152957
687,0.584366562,-0.5,0.199761075
711,0.650264635,2.5,0.433870069
728,0.120523113,2.5,0.051218221
648,0.276261537,2.5,0.21014892
48,0.340689084,0.5,0.162528091
521,0.299539719,-1.5,0.212424067
518,0.394819703,0.5,0.063540629
741,0.309677872,1.5,0.072493223
842,0.278885728,-0.5,0.06545206
160,0.642749966,2.5,0.49542163
437,0.207644683,1.5,0.069427509
58,0.37106899,0.5,0.141092525
425,0.689282397,2.5,0.133437963
445,0.842620278,-0.5,0.312925765
243,0.726032206,0.5,0.710418237
351,0.397080525,0.5,0.178623459
211,0.330053941,0.5,0.060810398
930,0.520280439,2.5,0.53791062
697,0.093107017,2.5,0.063443079
397,0.232287549,2.5,0.063092387
67,0.404668769,0.5,0.053332636
782,0.519011313,-1.5,0.257540833
866,0.455574566,-0.5,0.180029178
176,0.740517926,2.5,0.960983621
680,0.247094708,1.5,0.147911023
268,0.237742857,2.5,0.155381718
181,0.703523112,2.5,0.849661015
142,0.31722805,1.5,0.077421005
857,0.323708069,1.5,0.129644981
326,0.654158709,-0.5,0.494470338
488,0.592508425,-1.5,0.075718369
46,0.303514489,-0.5,0.184604079
799,0.72099893,0.5,0.632905891
335,0.286679077,0.5,0.046710473
534,0.561223653,0.5,0.29618677
108,0.664114042,-0.5,0.408467754
812,0.451088401,-0.5,0.299714975
29,0.268649981,-1.5,0.081043979
470,0.378754262,-0.5,0.086889416
260,0.598670993,1.5,0.456537543
360,0.765593395,1.5,0.788148727
781,0.036618907,-1.5,0.061538636
1036,0.647077456,2.5,0.81375699
342,0.574943196,0.5,0.057601727
814,0.231525033,1.5,0.042038558
763,0.673426972,2.5,0.853388765
394,0.396931259,-1.5,0.411572367
716,0.926913376,2.5,0.527897395
797,0.470776858,-0.5,0.444387754
68,0.338899707,-0.5,0.138900756
979,0.223871161,2.5,0.047587538
773,0.524235249,0.5,0.30608234
624,0.432680901,2.5,0.182164679
166,0.263835584,-0.5,0.071911322
192,0.394339248,-0.5,0.047865506
172,0.212706978,2.5,0.039492165
800,0.394197173,-0.5,0.044815555
432,0.448500532,0.5,0.06307204
424,0.312075435,-1.5,0.072084513
180,0.616521052,2.5,0.3503894
864,0.268026991,2.5,0.096327696
469,0.226062122,2.5,0.064872671
578,0.608609859,-0.5,0.450659677
170,0.45130708,-1.5,0.357009485
539,0.240427345,2.5,0.08049257
880,0.62223711,-0.5,0.56508519
320,0.234623686,2.5,0.085233365
983,0.558446853,0.5,0.489222154
764,0.10945882,0.5,0.259772876
361,0.338253879,0.5,0.190723898
174,0.257342232,1.5,0.205637164
109,0.120610127,0.5,0.059799267
43,0.888757467,-1.5,0.730613155
265,0.647866446,-2.5,0.579921945
610,0.613836524,-1.5,0.655538545
751,0.564760241,0.5,0.311557324
